timestamp,gas1,gas2,gas3,gas4
0,896.0,214.0,711.0,398.0
100,895.0,213.0,711.0,399.0
200,895.0,214.0,712.0,399.0
300,896.0,214.0,712.0,399.0
400,896.0,214.0,711.0,399.0
500,895.0,214.0,712.0,399.0
600,896.0,214.0,712.0,399.0
700,896.0,214.0,712.0,399.0
800,895.0,213.0,712.0,399.0
900,896.0,213.0,712.0,398.0
1000,896.0,214.0,712.0,399.0
1100,895.0,213.0,712.0,399.0
1200,896.0,214.0,712.0,399.0
1300,896.0,213.0,712.0,399.0
1400,895.0,214.0,713.0,399.0
1500,897.0,214.0,712.0,399.0
1600,897.0,214.0,712.0,399.0
1700,896.0,213.0,712.0,399.0
1800,896.0,214.0,712.0,399.0
1900,897.0,213.0,712.0,399.0
2000,896.0,214.0,712.0,399.0
2100,896.0,213.0,712.0,400.0
2200,896.0,215.0,712.0,399.0
2300,896.0,214.0,711.0,399.0
2400,896.0,214.0,713.0,400.0
2500,896.0,214.0,712.0,400.0
2600,896.0,214.0,712.0,400.0
2700,896.0,214.0,712.0,399.0
2800,897.0,214.0,711.0,400.0
2900,896.0,215.0,712.0,399.0
3000,896.0,215.0,712.0,400.0
3100,897.0,214.0,713.0,400.0
3200,896.0,215.0,712.0,399.0
3300,897.0,214.0,712.0,399.0
3400,897.0,215.0,712.0,399.0
3500,897.0,214.0,712.0,399.0
3600,896.0,214.0,713.0,400.0
3700,896.0,214.0,712.0,399.0
3800,897.0,214.0,713.0,400.0
3900,896.0,214.0,713.0,400.0
4000,897.0,215.0,712.0,400.0
4100,896.0,215.0,712.0,400.0
4200,896.0,215.0,712.0,400.0
4300,897.0,215.0,712.0,400.0
4400,897.0,215.0,712.0,400.0
4500,897.0,214.0,713.0,400.0
4600,896.0,215.0,713.0,401.0
4700,897.0,215.0,712.0,401.0
4800,898.0,214.0,712.0,399.0
4900,897.0,214.0,713.0,400.0
5000,896.0,215.0,712.0,400.0
5100,898.0,215.0,712.0,400.0
5200,897.0,215.0,712.0,400.0
5300,898.0,215.0,712.0,401.0
5400,897.0,215.0,712.0,401.0
5500,898.0,215.0,714.0,402.0
5600,898.0,215.0,712.0,400.0
5700,898.0,215.0,712.0,401.0
5800,898.0,215.0,713.0,400.0
5900,897.0,215.0,713.0,401.0
6000,898.0,215.0,712.0,401.0
6100,898.0,215.0,713.0,400.0
6200,898.0,215.0,712.0,400.0
6300,897.0,215.0,712.0,401.0
6400,897.0,215.0,712.0,400.0
6500,898.0,215.0,713.0,401.0
6600,897.0,215.0,713.0,402.0
6700,898.0,215.0,712.0,401.0
6800,897.0,215.0,713.0,401.0
6900,898.0,215.0,712.0,400.0
7000,898.0,216.0,713.0,401.0
7100,897.0,215.0,713.0,401.0
7200,897.0,215.0,713.0,401.0
7300,898.0,215.0,712.0,402.0
7400,897.0,215.0,712.0,401.0
7500,898.0,215.0,713.0,401.0
7600,898.0,216.0,713.0,400.0
7700,897.0,215.0,713.0,401.0
7800,897.0,216.0,714.0,401.0
7900,898.0,216.0,713.0,401.0
8000,898.0,216.0,713.0,402.0
8100,898.0,215.0,713.0,401.0
8200,897.0,216.0,713.0,401.0
8300,897.0,215.0,712.0,401.0
8400,898.0,216.0,713.0,401.0
8500,897.0,215.0,713.0,401.0
8600,896.0,216.0,713.0,401.0
8700,898.0,215.0,713.0,402.0
8800,897.0,216.0,713.0,401.0
8900,898.0,216.0,714.0,401.0
9000,897.0,216.0,713.0,401.0
9100,897.0,215.0,713.0,400.0
9200,897.0,215.0,713.0,401.0
9300,897.0,216.0,713.0,402.0
9400,897.0,216.0,713.0,401.0
9500,897.0,216.0,714.0,402.0
9600,897.0,217.0,714.0,402.0
