timestamp,gas1,gas2,gas3,gas4
0,343.0,32.0,295.0,69.0
100,342.0,32.0,295.0,68.0
200,343.0,32.0,295.0,69.0
300,342.0,32.0,296.0,69.0
400,342.0,31.0,295.0,69.0
500,343.0,31.0,295.0,69.0
600,342.0,30.0,295.0,68.0
700,342.0,32.0,295.0,69.0
800,342.0,31.0,296.0,69.0
900,342.0,31.0,295.0,69.0
1000,341.0,31.0,295.0,69.0
1100,342.0,31.0,294.0,69.0
1200,342.0,31.0,295.0,69.0
1300,342.0,32.0,295.0,68.0
1400,342.0,31.0,295.0,69.0
1500,341.0,31.0,295.0,69.0
1600,342.0,31.0,295.0,69.0
1700,340.0,31.0,294.0,68.0
1800,341.0,31.0,294.0,68.0
1900,341.0,31.0,294.0,68.0
2000,341.0,31.0,294.0,69.0
2100,340.0,31.0,294.0,69.0
2200,341.0,31.0,294.0,69.0
2300,340.0,31.0,294.0,69.0
2400,341.0,31.0,293.0,69.0
2500,341.0,32.0,294.0,69.0
2600,340.0,31.0,294.0,69.0
2700,340.0,31.0,295.0,69.0
2800,341.0,31.0,295.0,68.0
2900,341.0,31.0,295.0,69.0
3000,341.0,31.0,295.0,69.0
3100,341.0,31.0,296.0,69.0
3200,340.0,31.0,295.0,69.0
3300,340.0,31.0,295.0,69.0
3400,340.0,31.0,294.0,69.0
3500,340.0,32.0,294.0,68.0
3600,340.0,31.0,296.0,68.0
3700,340.0,31.0,296.0,69.0
3800,340.0,31.0,297.0,70.0
3900,340.0,31.0,296.0,70.0
4000,340.0,31.0,296.0,69.0
4100,340.0,31.0,297.0,69.0
4200,340.0,31.0,297.0,69.0
4300,340.0,31.0,297.0,70.0
4400,340.0,31.0,296.0,69.0
4500,340.0,31.0,297.0,69.0
4600,340.0,31.0,297.0,69.0
4700,340.0,31.0,296.0,69.0
4800,339.0,31.0,296.0,69.0
4900,340.0,32.0,295.0,69.0
5000,340.0,31.0,296.0,69.0
5100,340.0,31.0,296.0,69.0
5200,340.0,31.0,295.0,69.0
5300,339.0,31.0,295.0,69.0
5400,340.0,31.0,295.0,69.0
5500,340.0,31.0,295.0,69.0
5600,339.0,31.0,295.0,69.0
5700,339.0,31.0,295.0,69.0
5800,338.0,31.0,295.0,68.0
5900,339.0,31.0,295.0,68.0
6000,339.0,31.0,295.0,70.0
6100,339.0,30.0,295.0,70.0
6200,339.0,31.0,294.0,68.0
6300,338.0,31.0,295.0,69.0
6400,339.0,31.0,295.0,69.0
6500,339.0,31.0,295.0,69.0
6600,338.0,31.0,295.0,69.0
6700,339.0,31.0,295.0,69.0
6800,339.0,30.0,295.0,69.0
6900,339.0,30.0,295.0,69.0
7000,339.0,31.0,294.0,69.0
7100,338.0,30.0,295.0,69.0
7200,339.0,31.0,294.0,70.0
7300,338.0,31.0,295.0,69.0
7400,338.0,31.0,295.0,69.0
7500,339.0,30.0,295.0,69.0
7600,338.0,31.0,295.0,70.0
7700,338.0,31.0,295.0,69.0
7800,339.0,31.0,295.0,69.0
7900,338.0,30.0,295.0,69.0
8000,338.0,31.0,295.0,69.0
8100,337.0,31.0,295.0,70.0
8200,339.0,30.0,295.0,69.0
8300,338.0,30.0,295.0,70.0
8400,338.0,31.0,293.0,69.0
8500,337.0,31.0,294.0,69.0
8600,337.0,31.0,293.0,69.0
8700,338.0,31.0,293.0,69.0
8800,337.0,30.0,294.0,69.0
8900,338.0,31.0,294.0,69.0
9000,337.0,31.0,294.0,69.0
9100,337.0,31.0,293.0,69.0
9200,336.0,30.0,294.0,69.0
9300,338.0,31.0,294.0,69.0
9400,338.0,31.0,294.0,68.0
9500,338.0,31.0,294.0,69.0
